2025-07-25 19:58:47,543 - INFO - HIRA 색인분류 계층 구조 추출 시작
2025-07-25 20:16:35,666 - ERROR - 색인분류검색 모달 열기 실패
2025-07-25 20:16:35,908 - INFO - 브라우저 정리 완료
2025-07-25 20:26:22,699 - INFO - HIRA 색인분류 계층 구조 추출 시작
2025-07-25 20:26:23,465 - INFO - 메인 페이지 접속: https://biz.hira.or.kr/index.do
2025-07-25 20:26:26,268 - INFO - Nexacro 메인 애플리케이션 로딩 대기...
2025-07-25 20:26:36,274 - INFO - 메인 페이지 로딩 완료 - 세션 확보
2025-07-25 20:26:36,302 - INFO - 메뉴 링크 발견: text=심사기준 종합서비스
2025-07-25 20:26:37,701 - INFO - 메뉴에서 팝업 열기 성공
2025-07-25 20:26:37,701 - INFO - Nexacro 팝업 애플리케이션 로딩 대기...
2025-07-25 20:26:47,734 - INFO - 팝업 페이지 로딩 완료
2025-07-25 20:26:50,737 - INFO - 색인분류검색 모달 열기 시도...
2025-07-25 20:26:50,748 - INFO - DOM 전체 분석으로 색인분류 버튼 후보 탐색...
2025-07-25 20:26:51,017 - INFO - 색인분류 버튼 후보 1개 발견:
2025-07-25 20:26:51,018 - INFO -   [1] div[tabindex][0]: 'No Data.기준심사기준고시/행정해석/심사지침 전문최신&다빈도심사기준 조회심사기준 허브('
2025-07-25 20:26:51,018 - INFO - [1/30] 선택자 시도: *:has-text("색인분류검색")
2025-07-25 20:26:51,039 - INFO - [2/30] 선택자 시도: *:has-text("색인분류") >> visible=true
2025-07-25 20:26:51,058 - INFO - [3/30] 선택자 시도: div:has-text("색인분류"):has([style*="cursor"])
2025-07-25 20:26:51,088 - INFO - [4/30] 선택자 시도: button:has-text("색인분류")
2025-07-25 20:26:51,090 - INFO - [5/30] 선택자 시도: input[type="button"]:has-text("색인분류")
2025-07-25 20:26:51,092 - INFO - [6/30] 선택자 시도: div[tabindex]:has-text("색인분류")
2025-07-25 20:26:51,108 - INFO - [7/30] 선택자 시도: div[style*="cursor: pointer"]:has-text("색인분류")
2025-07-25 20:26:51,114 - INFO - [8/30] 선택자 시도: [id*="InfoBank"][id*="btn"]:has-text("색인")
2025-07-25 20:26:51,123 - INFO - [9/30] 선택자 시도: [id*="form"][id*="btn"]:has-text("색인")
2025-07-25 20:26:51,131 - INFO - [10/30] 선택자 시도: [id*="div"][id*="btn"]:has-text("색인")
2025-07-25 20:26:51,139 - INFO - [11/30] 선택자 시도: [id*="Work"][id*="btn"]
2025-07-25 20:26:51,151 - INFO - [12/30] 선택자 시도: input[id*="Search"] + div
2025-07-25 20:26:51,157 - INFO - [13/30] 선택자 시도: input[id*="edtSearch"] + div
2025-07-25 20:26:51,162 - INFO - [14/30] 선택자 시도: input[id*="Txt"] + div
2025-07-25 20:26:51,164 - INFO - [15/30] 선택자 시도: input[id*="edtSearchTxt"] + div
2025-07-25 20:26:51,167 - INFO - [16/30] 선택자 시도: div[style*="cursor: pointer"]
2025-07-25 20:26:51,179 - INFO - [17/30] 선택자 시도: div[style*="background-image"][style*="btn"]
2025-07-25 20:26:51,189 - INFO - [18/30] 선택자 시도: span[style*="cursor: pointer"]
2025-07-25 20:26:51,191 - INFO - [19/30] 선택자 시도: img[src*="btn"]
2025-07-25 20:26:51,202 - INFO - [20/30] 선택자 시도: div:has(img[src*="btn"])
2025-07-25 20:26:51,261 - INFO - [21/30] 선택자 시도: text=색인분류검색
2025-07-25 20:26:51,269 - INFO - [22/30] 선택자 시도: text=색인분류
2025-07-25 20:26:51,280 - INFO - [23/30] 선택자 시도: text=색인
2025-07-25 20:26:51,292 - INFO - [24/30] 선택자 시도: div[style*="left: 200px"]:visible
2025-07-25 20:26:51,294 - INFO - [25/30] 선택자 시도: div[style*="left: 300px"]:visible
2025-07-25 20:26:51,296 - INFO - [26/30] 선택자 시도: div[style*="left: 400px"]:visible
2025-07-25 20:26:51,299 - INFO - [27/30] 선택자 시도: div[onclick]:has-text("색인")
2025-07-25 20:26:51,301 - INFO - [28/30] 선택자 시도: span[onclick]:has-text("색인")
2025-07-25 20:26:51,303 - INFO - [29/30] 선택자 시도: div[style*="pointer"]
2025-07-25 20:26:51,314 - INFO - [30/30] 선택자 시도: [tabindex]:visible
2025-07-25 20:26:51,331 - ERROR - 색인분류검색 버튼을 찾을 수 없습니다.
2025-07-25 20:26:51,331 - ERROR - 색인분류검색 모달 열기 실패
2025-07-25 20:26:51,579 - INFO - 브라우저 정리 완료
2025-07-25 20:32:43,317 - INFO - HIRA 색인분류 계층 구조 추출 시작
2025-07-25 20:32:44,064 - INFO - 메인 페이지 접속: https://biz.hira.or.kr/index.do
2025-07-25 20:32:50,789 - INFO - Nexacro 메인 애플리케이션 로딩 대기...
2025-07-25 20:33:00,803 - INFO - 메인 페이지 로딩 완료 - 세션 확보
2025-07-25 20:33:00,826 - INFO - 메뉴 링크 발견: text=심사기준 종합서비스
2025-07-25 20:33:02,196 - INFO - 메뉴에서 팝업 열기 성공
2025-07-25 20:33:02,196 - INFO - Nexacro 팝업 애플리케이션 로딩 대기...
2025-07-25 20:33:12,227 - INFO - 팝업 페이지 로딩 완료
2025-07-25 20:33:15,242 - INFO - 색인분류검색 모달 열기 시도...
2025-07-25 20:33:15,254 - INFO - DOM 완전 로딩 대기 중... (3초)
2025-07-25 20:33:18,271 - INFO - 정확한 색인분류검색 버튼 구조로 탐지 시작...
2025-07-25 20:33:18,271 - INFO - [1단계] 정확한 ID로 탐지 시도: #InfoBank_form_divMain_divWork1_btnIdxDiv
2025-07-25 20:33:18,274 - INFO - 정확한 ID로 색인분류검색 버튼 발견!
2025-07-25 20:33:19,305 - INFO - 색인분류검색 버튼 클릭 성공 (ID 방식)
2025-07-25 20:33:22,318 - INFO - 색인분류검색 모달이 성공적으로 열렸습니다: #InfoBank_RvStdInqIdxPL
2025-07-25 20:33:22,318 - INFO - 색인분류 트리 순회 시작...
2025-07-25 20:33:22,318 - INFO - 대분류 항목 추출 시작...
2025-07-25 20:33:22,352 - INFO - 선택자 'div:has-text(" ")'로 1083개 요소 발견
2025-07-25 20:33:22,698 - INFO - 대분류에서 16개 항목 추출 완료
2025-07-25 20:33:22,699 - INFO - 대분류 최종 2개 고유 항목 추출
2025-07-25 20:33:22,699 - INFO - 총 2개 대분류 발견
2025-07-25 20:33:22,699 - INFO - [1/2] 대분류 처리: 기준
2025-07-25 20:33:53,709 - ERROR - 대분류 '기준' 처리 실패: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("div:has-text(\" \")").nth(32)
    - locator resolved to <div tabindex="-1" id="InfoBank_form_grdMenu_body_gridrow_0">…</div>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div>…</div> from <div>…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div>…</div> from <div>…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    57 × waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div>…</div> from <div>…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms

2025-07-25 20:33:53,711 - INFO - [2/2] 대분류 처리: 심사기준
2025-07-25 20:34:24,733 - ERROR - 대분류 '심사기준' 처리 실패: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("div:has-text(\" \")").nth(43)
    - locator resolved to <div tabindex="-1" id="InfoBank_form_grdMenu_body_gridrow_1">…</div>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div>…</div> from <div>…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div>…</div> from <div>…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    57 × waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div>…</div> from <div>…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms

2025-07-25 20:34:24,733 - INFO - 트리 순회 완료. 총 0개 항목 수집
2025-07-25 20:34:24,746 - WARNING - 모달 닫기 버튼을 찾을 수 없습니다.
2025-07-25 20:34:24,746 - WARNING - 저장할 데이터가 없습니다.
2025-07-25 20:34:24,993 - INFO - 브라우저 정리 완료
2025-07-25 20:36:20,730 - INFO - HIRA 색인분류 계층 구조 추출 시작
2025-07-25 20:36:21,506 - INFO - 메인 페이지 접속: https://biz.hira.or.kr/index.do
2025-07-25 20:36:24,189 - INFO - Nexacro 메인 애플리케이션 로딩 대기...
2025-07-25 20:36:34,195 - INFO - 메인 페이지 로딩 완료 - 세션 확보
2025-07-25 20:36:34,217 - INFO - 메뉴 링크 발견: text=심사기준 종합서비스
2025-07-25 20:36:35,551 - INFO - 메뉴에서 팝업 열기 성공
2025-07-25 20:36:35,551 - INFO - Nexacro 팝업 애플리케이션 로딩 대기...
2025-07-25 20:36:45,577 - INFO - 팝업 페이지 로딩 완료
2025-07-25 20:36:48,583 - INFO - 색인분류검색 모달 열기 시도...
2025-07-25 20:36:48,594 - INFO - DOM 완전 로딩 대기 중... (3초)
2025-07-25 20:36:51,609 - INFO - 정확한 색인분류검색 버튼 구조로 탐지 시작...
2025-07-25 20:36:51,609 - INFO - [1단계] 정확한 ID로 탐지 시도: #InfoBank_form_divMain_divWork1_btnIdxDiv
2025-07-25 20:36:51,613 - INFO - 정확한 ID로 색인분류검색 버튼 발견!
2025-07-25 20:36:52,660 - INFO - 색인분류검색 버튼 클릭 성공 (ID 방식)
2025-07-25 20:36:55,663 - INFO - 색인분류검색 모달이 성공적으로 열렸습니다: #InfoBank_RvStdInqIdxPL
2025-07-25 20:36:55,663 - INFO - 색인분류 트리 순회 시작...
2025-07-25 20:36:55,663 - INFO - 대분류 항목 추출 시작...
2025-07-25 20:36:55,669 - INFO - 선택자 '#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible'로 30개 요소 발견
2025-07-25 20:36:55,835 - INFO - 대분류에서 20개 항목 추출 완료 (선택자: #InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible)
2025-07-25 20:36:55,835 - INFO - 대분류 최종 4개 고유 항목 추출
2025-07-25 20:36:55,835 - INFO - 총 4개 대분류 발견
2025-07-25 20:36:55,835 - INFO - [1/4] 대분류 처리: 요양급여비용산정기준(행위)(A)
2025-07-25 20:36:58,870 - INFO - 중분류 항목 추출 시작...
2025-07-25 20:36:58,875 - INFO - 선택자 '#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible'로 30개 요소 발견
2025-07-25 20:36:59,037 - INFO - 중분류에서 20개 항목 추출 완료 (선택자: #InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible)
2025-07-25 20:36:59,037 - INFO - 중분류 최종 4개 고유 항목 추출
2025-07-25 20:36:59,037 - INFO -   └ 4개 중분류 발견
2025-07-25 20:36:59,037 - INFO -     [1/4] 중분류 처리: 요양급여비용산정기준(행위)(A)
2025-07-25 20:37:02,093 - INFO - 소분류 항목 추출 시작...
2025-07-25 20:37:02,098 - INFO - 선택자 '#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible'로 30개 요소 발견
2025-07-25 20:37:02,268 - INFO - 소분류에서 20개 항목 추출 완료 (선택자: #InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible)
2025-07-25 20:37:02,269 - INFO - 소분류 최종 4개 고유 항목 추출
2025-07-25 20:37:02,269 - INFO -       └ 4개 소분류 발견
2025-07-25 20:37:02,269 - INFO -         [1/4] 소분류 처리: 요양급여비용산정기준(행위)(A)
2025-07-25 20:37:04,320 - INFO -           └ 저장: A - 요양급여비용산정기준(행위)
2025-07-25 20:37:04,320 - INFO -         [2/4] 소분류 처리: 요양급여비용산정기준(약제)(B)
2025-07-25 20:37:06,364 - INFO -           └ 저장: B - 요양급여비용산정기준(약제)
2025-07-25 20:37:06,364 - INFO -         [3/4] 소분류 처리: 요양급여비용산정기준(치료재료)(C)
2025-07-25 20:37:08,426 - INFO -           └ 저장: C - 요양급여비용산정기준(치료재료)
2025-07-25 20:37:08,426 - INFO -         [4/4] 소분류 처리: 고시 등(D)
2025-07-25 20:37:10,473 - INFO -           └ 저장: D - 고시 등
2025-07-25 20:37:10,473 - INFO -     [2/4] 중분류 처리: 요양급여비용산정기준(약제)(B)
2025-07-25 20:37:13,526 - INFO - 소분류 항목 추출 시작...
2025-07-25 20:37:13,531 - INFO - 선택자 '#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible'로 30개 요소 발견
2025-07-25 20:37:13,677 - INFO - 소분류에서 20개 항목 추출 완료 (선택자: #InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible)
2025-07-25 20:37:13,678 - INFO - 소분류 최종 4개 고유 항목 추출
2025-07-25 20:37:13,678 - INFO -       └ 4개 소분류 발견
2025-07-25 20:37:13,678 - INFO -         [1/4] 소분류 처리: 기타(G)
2025-07-25 20:37:15,742 - INFO -           └ 저장: G - 기타
2025-07-25 20:37:15,742 - INFO -         [2/4] 소분류 처리: 요양급여비용산정기준(약제)(B)
2025-07-25 20:37:17,794 - INFO -           └ 저장: B - 요양급여비용산정기준(약제)
2025-07-25 20:37:17,795 - INFO -         [3/4] 소분류 처리: 요양급여비용산정기준(치료재료)(C)
2025-07-25 20:37:48,812 - WARNING - 소분류 일반 클릭 실패, 강제 클릭 시도: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*=\"gridrow\"]:visible").nth(10)
    - locator resolved to <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body_gridrow_2">…</div>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head_gridrow_-1_cell_-1_0GridCellTextSimpleContainerElement">분류명(분류코드)</div> from <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head_gridrow_-1_cell_-1_0GridCellTextSimpleContainerElement">분류명(분류코드)</div> from <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    57 × waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head_gridrow_-1_cell_-1_0GridCellTextSimpleContainerElement">분류명(분류코드)</div> from <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms

2025-07-25 20:37:50,862 - INFO -           └ 저장: C - 요양급여비용산정기준(치료재료)
2025-07-25 20:37:50,863 - INFO -         [4/4] 소분류 처리: 고시 등(D)
2025-07-25 20:37:52,894 - INFO -           └ 저장: D - 고시 등
2025-07-25 20:37:52,894 - INFO -     [3/4] 중분류 처리: 요양급여비용산정기준(치료재료)(C)
2025-07-25 20:37:55,934 - INFO - 소분류 항목 추출 시작...
2025-07-25 20:37:55,938 - INFO - 선택자 '#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible'로 30개 요소 발견
2025-07-25 20:37:56,107 - INFO - 소분류에서 20개 항목 추출 완료 (선택자: #InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible)
2025-07-25 20:37:56,107 - INFO - 소분류 최종 4개 고유 항목 추출
2025-07-25 20:37:56,107 - INFO -       └ 4개 소분류 발견
2025-07-25 20:37:56,107 - INFO -         [1/4] 소분류 처리: 요양급여비용산정기준(약제)(B)
2025-07-25 20:38:27,128 - WARNING - 소분류 일반 클릭 실패, 강제 클릭 시도: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*=\"gridrow\"]:visible").first
    - locator resolved to <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body_gridrow_3">…</div>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head_gridrow_-1_cell_-1_0GridCellTextSimpleContainerElement">분류명(분류코드)</div> from <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head_gridrow_-1_cell_-1_0GridCellTextSimpleContainerElement">분류명(분류코드)</div> from <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    57 × waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
       - <div id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head_gridrow_-1_cell_-1_0GridCellTextSimpleContainerElement">분류명(분류코드)</div> from <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head">…</div> subtree intercepts pointer events
     - retrying click action
       - waiting 500ms

2025-07-25 20:38:29,174 - INFO -           └ 저장: B - 요양급여비용산정기준(약제)
2025-07-25 20:38:29,174 - INFO -         [2/4] 소분류 처리: 요양급여비용산정기준(요양병원)(H)
2025-07-25 20:38:31,222 - INFO -           └ 저장: H - 요양급여비용산정기준(요양병원)
2025-07-25 20:38:31,222 - INFO -         [3/4] 소분류 처리: 요양급여비용산정기준(치료재료)(C)
2025-07-25 20:38:33,266 - INFO -           └ 저장: C - 요양급여비용산정기준(치료재료)
2025-07-25 20:38:33,266 - INFO -         [4/4] 소분류 처리: 요양급여비용산정기준(행위)(A)
2025-07-25 20:38:35,309 - INFO -           └ 저장: A - 요양급여비용산정기준(행위)
2025-07-25 20:38:35,309 - INFO -     [4/4] 중분류 처리: 고시 등(D)
2025-07-25 20:38:38,350 - INFO - 소분류 항목 추출 시작...
2025-07-25 20:38:38,355 - INFO - 선택자 '#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible'로 30개 요소 발견
2025-07-25 20:38:38,545 - INFO - 소분류에서 20개 항목 추출 완료 (선택자: #InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*="gridrow"]:visible)
2025-07-25 20:38:38,546 - INFO - 소분류 최종 4개 고유 항목 추출
2025-07-25 20:38:38,546 - INFO -       └ 4개 소분류 발견
2025-07-25 20:38:38,546 - INFO -         [1/4] 소분류 처리: 요양급여비용산정기준(치료재료)(C)
2025-07-25 20:39:09,580 - WARNING - 소분류 일반 클릭 실패, 강제 클릭 시도: Locator.click: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("#InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body div[id*=\"gridrow\"]:visible").first
    - locator resolved to <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_body_gridrow_2">…</div>
  - attempting click action
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head_gridrow_-1_cell_-1_0GridCellTextSimpleContainerElement">분류명(분류코드)</div> from <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head">…</div> subtree intercepts pointer events
    - retrying click action
    - waiting 20ms
    2 × waiting for element to be visible, enabled and stable
      - element is visible, enabled and stable
      - scrolling into view if needed
      - done scrolling
      - <div id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head_gridrow_-1_cell_-1_0GridCellTextSimpleContainerElement">분류명(분류코드)</div> from <div tabindex="-1" id="InfoBank_RvStdInqIdxPL_form_grdIdxDiv1_head">…</div> subtree intercepts pointer events
    - retrying click action
      - waiting 100ms
    57 × waiting for element to be visible, enabled and stable
       - element is visible, enabled and stable
       - scrolling into view if needed
       - done scrolling
